unix,date,symbol,open,high,low,close,Volume USD,Volume NEO
1559520000,2019-06-03 0:00:00,NEO/USD,14.13,14.15,12.3,12.39,3452233.86,263384.01
1559433600,2019-06-02 0:00:00,NEO/USD,13.72,14.22,13.58,14.13,1655046.25,118899.69
1559347200,2019-06-01 0:00:00,NEO/USD,13.48,14.32,13.27,13.72,3850093.17,278634.91
1559260800,2019-05-31 0:00:00,NEO/USD,12.58,13.5,12.18,13.48,3358259.56,260944.75
1559174400,2019-05-30 0:00:00,NEO/USD,13.62,15.04,12.01,12.58,12625214.22,928408.33
1559088000,2019-05-29 0:00:00,NEO/USD,12.71,14.47,11.8,13.62,7550232.37,568591.87
1559001600,2019-05-28 0:00:00,NEO/USD,12.45,12.88,12,12.71,3228802.65,260236.89
1558915200,2019-05-27 0:00:00,NEO/USD,12.02,12.8,11.85,12.45,3568900.56,291500.28
1558828800,2019-05-26 0:00:00,NEO/USD,11.46,12.29,11.21,12.02,2196292.35,188038.39
1558742400,2019-05-25 0:00:00,NEO/USD,11.58,11.72,11.34,11.46,534926.95,46358.66
1558656000,2019-05-24 0:00:00,NEO/USD,11.36,12.03,11.09,11.58,1795032.2,154032.52
1558569600,2019-05-23 0:00:00,NEO/USD,11.14,11.48,10.71,11.36,1299300.85,116608.69
1558483200,2019-05-22 0:00:00,NEO/USD,12.15,12.32,11.08,11.14,4490453.45,384401.44
1558396800,2019-05-21 0:00:00,NEO/USD,12.08,12.65,11.69,12.15,2466570.02,202322.47
1558310400,2019-05-20 0:00:00,NEO/USD,11.7,12.59,10.73,12.08,7099875.2,597902.63
1558224000,2019-05-19 0:00:00,NEO/USD,10.69,11.96,10.64,11.7,3557848.25,310332.69
1558137600,2019-05-18 0:00:00,NEO/USD,11.35,11.58,10.44,10.69,2867459.1,263769.96
1558051200,2019-05-17 0:00:00,NEO/USD,12.09,12.22,10.58,11.35,4735182.9,426565.24
1557964800,2019-05-16 0:00:00,NEO/USD,12.79,13.8,11.4,12.09,7643127.08,616443.55
1557878400,2019-05-15 0:00:00,NEO/USD,11.1,13,10.98,12.79,5834291.74,487890.57
1557792000,2019-05-14 0:00:00,NEO/USD,9.72,11.19,9.649,11.1,3375202.14,320979.33
1557705600,2019-05-13 0:00:00,NEO/USD,9.336,10.03,9.271,9.72,1570849.75,161196.41
1557619200,2019-05-12 0:00:00,NEO/USD,9.731,9.965,9.118,9.336,1830941.49,192499.31
1557532800,2019-05-11 0:00:00,NEO/USD,8.841,10.24,8.839,9.731,1987069.85,205199.18
1557446400,2019-05-10 0:00:00,NEO/USD,8.791,9.197,8.41,8.841,1475130.69,166008.69
1557360000,2019-05-09 0:00:00,NEO/USD,9.382,9.662,8.65,8.791,2018796.26,224228.79
1557273600,2019-05-08 0:00:00,NEO/USD,9.33,9.455,9.041,9.382,860741.6,92979.06
1557187200,2019-05-07 0:00:00,NEO/USD,9.63,9.965,9.3,9.33,1099599.04,113959.58
1557100800,2019-05-06 0:00:00,NEO/USD,9.689,9.86,9.3,9.63,842349.05,87820.57
1557014400,2019-05-05 0:00:00,NEO/USD,9.891,10.03,9.561,9.689,597462.74,61389.52
1556928000,2019-05-04 0:00:00,NEO/USD,10.4,10.62,9.633,9.891,1272748.92,126232.15
1556841600,2019-05-03 0:00:00,NEO/USD,10.27,10.8,10.13,10.4,1428517.26,136329.2
1556755200,2019-05-02 0:00:00,NEO/USD,10.15,10.59,10.07,10.27,768239.47,74383.74
1556668800,2019-05-01 0:00:00,NEO/USD,10.23,10.4,9.918,10.15,524954.77,51851.87
1556582400,2019-04-30 0:00:00,NEO/USD,9.884,10.23,9.788,10.23,584056.03,58401.18
1556496000,2019-04-29 0:00:00,NEO/USD,9.67,10.37,9.594,9.884,1954709.17,196295.38
1556409600,2019-04-28 0:00:00,NEO/USD,9.752,10.12,9.57,9.67,927765.89,94616.55
1556323200,2019-04-27 0:00:00,NEO/USD,9.678,9.904,9.502,9.752,449957.34,46150.31
1556236800,2019-04-26 0:00:00,NEO/USD,9.575,9.97,9.303,9.678,1666397.58,174077.49
1556150400,2019-04-25 0:00:00,NEO/USD,10.03,10.43,9.411,9.575,2608678.75,261312.75
1556064000,2019-04-24 0:00:00,NEO/USD,10.32,10.44,9.48,10.03,2167384.33,219090.8
1555977600,2019-04-23 0:00:00,NEO/USD,10.9,11.17,10.32,10.32,1581919.78,146423.93
1555891200,2019-04-22 0:00:00,NEO/USD,10.65,11.04,10.54,10.9,1016005.39,93292.96
1555804800,2019-04-21 0:00:00,NEO/USD,10.99,11.08,10.22,10.65,1039081.84,98665.24
1555718400,2019-04-20 0:00:00,NEO/USD,11.16,11.23,10.88,10.99,516402.08,46965.63
1555632000,2019-04-19 0:00:00,NEO/USD,11.35,11.36,10.86,11.16,639885.84,57902.45
1555545600,2019-04-18 0:00:00,NEO/USD,11.03,11.49,11.03,11.35,908048.84,80288.98
1555459200,2019-04-17 0:00:00,NEO/USD,10.99,11.28,10.88,11.03,522697.5,47259.38
1555372800,2019-04-16 0:00:00,NEO/USD,10.72,11.15,10.56,10.99,928586.07,85850.89
1555286400,2019-04-15 0:00:00,NEO/USD,11.39,11.48,10.44,10.72,1397747.37,127950.02
1555200000,2019-04-14 0:00:00,NEO/USD,11.12,11.48,10.89,11.39,604612.24,54140.11
1555113600,2019-04-13 0:00:00,NEO/USD,11.4,11.4,11,11.12,612143.75,54320.39
1555027200,2019-04-12 0:00:00,NEO/USD,11.27,11.67,10.7,11.4,1559830.28,138030.91
1554940800,2019-04-11 0:00:00,NEO/USD,12.44,12.45,10.61,11.27,3554735.56,314368.34
1554854400,2019-04-10 0:00:00,NEO/USD,12.24,12.91,12.2,12.44,1768853.42,140010.77
1554768000,2019-04-09 0:00:00,NEO/USD,12.8,12.8,11.94,12.24,1196750.02,96757.89
1554681600,2019-04-08 0:00:00,NEO/USD,13.04,13.45,12.13,12.8,2562132.49,200690.78
1554595200,2019-04-07 0:00:00,NEO/USD,13.19,13.38,12.58,13.04,2464474.31,188682.98
1554508800,2019-04-06 0:00:00,NEO/USD,13.65,13.8,12.89,13.19,2390372.34,178831.96
1554422400,2019-04-05 0:00:00,NEO/USD,12.91,13.91,12.77,13.65,2727645.72,204768.34
1554336000,2019-04-04 0:00:00,NEO/USD,12.19,13.95,11.98,12.91,6611089.27,509252.11
1554249600,2019-04-03 0:00:00,NEO/USD,11.74,14.06,11.56,12.19,12020718.63,948699.51
1554163200,2019-04-02 0:00:00,NEO/USD,10.18,11.88,10.18,11.74,7950722.93,715047.39
1554076800,2019-04-01 0:00:00,NEO/USD,10.23,10.32,9.939,10.18,1495745.07,146941.47
1553990400,2019-03-31 0:00:00,NEO/USD,10.09,10.29,9.763,10.23,1704479.57,169607.55
1553904000,2019-03-30 0:00:00,NEO/USD,10.13,10.45,9.805,10.09,2749671.46,271378.05
1553817600,2019-03-29 0:00:00,NEO/USD,9.311,10.14,9.31,10.13,2347932.77,241952.82
1553731200,2019-03-28 0:00:00,NEO/USD,9.409,9.433,9.242,9.311,791756.46,84920.52
1553644800,2019-03-27 0:00:00,NEO/USD,8.948,9.49,8.921,9.409,1731652.85,186355.3
1553558400,2019-03-26 0:00:00,NEO/USD,9.002,9.029,8.64,8.948,1148770.87,129663.79
1553472000,2019-03-25 0:00:00,NEO/USD,9.25,9.408,8.761,9.002,2155404.45,238649.5
1553385600,2019-03-24 0:00:00,NEO/USD,9.494,9.494,9.08,9.25,1080743.25,116914.27
1553299200,2019-03-23 0:00:00,NEO/USD,9.273,9.51,9.236,9.494,1070954.03,113965.43
1553212800,2019-03-22 0:00:00,NEO/USD,9.084,9.385,9.043,9.273,621048.22,67053.07
1553126400,2019-03-21 0:00:00,NEO/USD,9.524,9.584,8.845,9.084,1753225.54,191211.04
1553040000,2019-03-20 0:00:00,NEO/USD,9.39,9.542,9.059,9.524,983646.93,105511.78
1552953600,2019-03-19 0:00:00,NEO/USD,9.276,9.413,9.136,9.39,809082.5,87162.89
1552867200,2019-03-18 0:00:00,NEO/USD,9.375,9.493,9.1,9.276,1211255.19,130296.67
1552780800,2019-03-17 0:00:00,NEO/USD,9.59,9.654,9.292,9.375,1279608,135236.32
1552694400,2019-03-16 0:00:00,NEO/USD,9.43,9.968,9.363,9.59,2259059.59,233714.89
1552608000,2019-03-15 0:00:00,NEO/USD,9.401,9.519,9.248,9.43,1141965.84,121602.7
1552521600,2019-03-14 0:00:00,NEO/USD,9.088,9.557,8.91,9.401,2152358.04,233242.18
1552435200,2019-03-13 0:00:00,NEO/USD,8.985,9.333,8.878,9.088,1791683.53,196619.4
1552348800,2019-03-12 0:00:00,NEO/USD,8.902,9.148,8.538,8.985,1174419.43,132036.77
1552262400,2019-03-11 0:00:00,NEO/USD,8.935,9.021,8.611,8.902,1351198.68,153518.68
1552176000,2019-03-10 0:00:00,NEO/USD,9.142,9.201,8.785,8.935,1022997.02,114195.09
1552089600,2019-03-09 0:00:00,NEO/USD,8.95,9.415,8.905,9.142,1653416.01,180597.33
1552003200,2019-03-08 0:00:00,NEO/USD,9.383,9.422,8.679,8.95,1797846.74,198040.25
1551916800,2019-03-07 0:00:00,NEO/USD,8.9,9.487,8.869,9.383,2032293.96,221548.25
1551830400,2019-03-06 0:00:00,NEO/USD,8.935,9.136,8.729,8.9,1291515.99,144797.22
1551744000,2019-03-05 0:00:00,NEO/USD,8.355,9.111,8.253,8.935,2640581.25,300828.33
1551657600,2019-03-04 0:00:00,NEO/USD,8.8,8.835,8.11,8.355,3081752.33,366448.19
1551571200,2019-03-03 0:00:00,NEO/USD,8.9,9.039,8.75,8.8,1158242.2,130242.34
1551484800,2019-03-02 0:00:00,NEO/USD,9.159,9.282,8.83,8.9,1197188.17,133759
1551398400,2019-03-01 0:00:00,NEO/USD,9.003,9.591,8.957,9.159,1472045.11,160149.81
1551312000,2019-02-28 0:00:00,NEO/USD,9.055,9.272,8.928,9.003,1667984.9,182825.97
1551225600,2019-02-27 0:00:00,NEO/USD,9.267,9.374,8.71,9.055,2800369.14,310785.18
1551139200,2019-02-26 0:00:00,NEO/USD,9.425,9.456,9.022,9.267,1438360.89,155971.21
1551052800,2019-02-25 0:00:00,NEO/USD,9.096,9.641,8.972,9.425,4262604.84,457679.81
1550966400,2019-02-24 0:00:00,NEO/USD,10.39,11.06,8.575,9.096,17261873.08,1791078.57
1550880000,2019-02-23 0:00:00,NEO/USD,8.899,10.52,8.709,10.39,6587972.31,679362.9
1550793600,2019-02-22 0:00:00,NEO/USD,8.752,8.993,8.674,8.899,1224377.84,137957.52
1550707200,2019-02-21 0:00:00,NEO/USD,9.321,9.381,8.617,8.752,2534543.61,285724.82
1550620800,2019-02-20 0:00:00,NEO/USD,9.074,9.386,8.96,9.321,2423401.47,263285.29
1550534400,2019-02-19 0:00:00,NEO/USD,8.967,9.409,8.798,9.074,2883677.43,314245.8
1550448000,2019-02-18 0:00:00,NEO/USD,8.512,9.118,8.327,8.967,2947174.02,336221.77
1550361600,2019-02-17 0:00:00,NEO/USD,8.03,8.869,8.02,8.512,3896668.87,455911.85
1550275200,2019-02-16 0:00:00,NEO/USD,8.232,8.451,7.949,8.03,1995854.22,242680.16
1550188800,2019-02-15 0:00:00,NEO/USD,8.031,8.57,7.972,8.232,1693115.92,204847.92
1550102400,2019-02-14 0:00:00,NEO/USD,8.365,8.389,7.862,8.031,1920763.86,237397.71
1550016000,2019-02-13 0:00:00,NEO/USD,8.341,8.665,8.17,8.365,2135534.27,253667.39
1549929600,2019-02-12 0:00:00,NEO/USD,8.265,8.585,7.986,8.341,2916008.95,349498.5
1549843200,2019-02-11 0:00:00,NEO/USD,8.118,8.441,7.812,8.265,1922251.75,238415.29
1549756800,2019-02-10 0:00:00,NEO/USD,7.784,8.3,7.575,8.118,2081266.67,264780.31
1549670400,2019-02-09 0:00:00,NEO/USD,7.691,7.877,7.578,7.784,672139.75,86929.76
1549584000,2019-02-08 0:00:00,NEO/USD,7.005,8,6.948,7.691,2717941.6,363639.86
1549497600,2019-02-07 0:00:00,NEO/USD,6.957,7.09,6.904,7.005,417182.45,59633.51
1549411200,2019-02-06 0:00:00,NEO/USD,7.065,7.097,6.778,6.957,1047262.49,151738.17
1549324800,2019-02-05 0:00:00,NEO/USD,7.103,7.18,6.916,7.065,840737.05,119310.84
1549238400,2019-02-04 0:00:00,NEO/USD,7.1,7.236,7.073,7.103,328849.38,46054.36
1549152000,2019-02-03 0:00:00,NEO/USD,7.378,7.39,7.03,7.1,640263.19,89537.96
1549065600,2019-02-02 0:00:00,NEO/USD,7.086,7.409,6.963,7.378,1204159.24,166666.7
1548979200,2019-02-01 0:00:00,NEO/USD,6.989,7.158,6.822,7.086,927249.42,132765.67
1548892800,2019-01-31 0:00:00,NEO/USD,7.184,7.356,6.912,6.989,1235709,173930.13
1548806400,2019-01-30 0:00:00,NEO/USD,7.08,7.281,6.891,7.184,1510820.22,212291.17
1548720000,2019-01-29 0:00:00,NEO/USD,7.041,7.232,6.79,7.08,1386999.6,197313.7
1548633600,2019-01-28 0:00:00,NEO/USD,7.425,7.478,6.837,7.041,2095776.91,295742.68
1548547200,2019-01-27 0:00:00,NEO/USD,7.58,7.66,7.203,7.425,1950156.56,261419.23
1548460800,2019-01-26 0:00:00,NEO/USD,7.626,7.846,7.555,7.58,959885.99,125312.01
1548374400,2019-01-25 0:00:00,NEO/USD,7.81,7.839,7.53,7.626,916490.3,119926.32
1548288000,2019-01-24 0:00:00,NEO/USD,7.607,7.857,7.5,7.81,1160825.28,150804.98
1548201600,2019-01-23 0:00:00,NEO/USD,7.759,7.796,7.52,7.607,1132121.11,147842.24
1548115200,2019-01-22 0:00:00,NEO/USD,7.513,7.933,7.191,7.759,3170174.75,417709.55
1548028800,2019-01-21 0:00:00,NEO/USD,7.55,7.645,7.367,7.513,1456573.45,193459.82
1547942400,2019-01-20 0:00:00,NEO/USD,8.12,8.247,7.337,7.55,3290111.63,427401.45
1547856000,2019-01-19 0:00:00,NEO/USD,7.675,8.471,7.675,8.12,3228553.69,394877.97
1547769600,2019-01-18 0:00:00,NEO/USD,7.9,7.998,7.562,7.675,1126247.29,145288.44
1547683200,2019-01-17 0:00:00,NEO/USD,7.731,7.994,7.418,7.9,2352080.54,304542.63
1547596800,2019-01-16 0:00:00,NEO/USD,7.632,8.017,7.554,7.731,1813590.49,233363.14
1547510400,2019-01-15 0:00:00,NEO/USD,8.07,8.096,7.461,7.632,2106780.52,270656.86
1547424000,2019-01-14 0:00:00,NEO/USD,7.212,8.167,7.211,8.07,3342587.25,431491.69
1547337600,2019-01-13 0:00:00,NEO/USD,7.81,7.93,7.076,7.212,2660494.64,358067.8
1547251200,2019-01-12 0:00:00,NEO/USD,7.998,8.011,7.669,7.81,1990278.97,253814.42
1547164800,2019-01-11 0:00:00,NEO/USD,8.04,8.2,7.805,7.998,2479323.95,308677.11
1547078400,2019-01-10 0:00:00,NEO/USD,9.28,9.68,7.717,8.04,8539015.54,1005511.93
1546992000,2019-01-09 0:00:00,NEO/USD,9.323,10.08,9.149,9.28,9767472.39,1017763.8
1546905600,2019-01-08 0:00:00,NEO/USD,8.634,9.729,8.462,9.323,7132961.47,772305.51
1546819200,2019-01-07 0:00:00,NEO/USD,8.854,9.191,8.56,8.634,2040662.83,229351.33
1546732800,2019-01-06 0:00:00,NEO/USD,8.001,9.084,7.754,8.854,4769838.98,557589.66
1546646400,2019-01-05 0:00:00,NEO/USD,7.823,8.175,7.775,8.001,1575890.42,196788.15
1546560000,2019-01-04 0:00:00,NEO/USD,7.834,7.961,7.537,7.823,1510009.96,193814.15
1546473600,2019-01-03 0:00:00,NEO/USD,8.27,8.314,7.74,7.834,1292852.11,162540.59
1546387200,2019-01-02 0:00:00,NEO/USD,8.092,8.37,7.942,8.27,2191842.12,268989.21
1546300800,2019-01-01 0:00:00,NEO/USD,7.666,8.204,7.579,8.092,1486947.64,189994.61
1546214400,2018-12-31 0:00:00,NEO/USD,8.315,8.383,7.52,7.666,2176672.8,275535.74
1546128000,2018-12-30 0:00:00,NEO/USD,8.095,8.459,7.863,8.315,1799388.24,220271.7
1546041600,2018-12-29 0:00:00,NEO/USD,8.201,8.649,7.791,8.095,2950760.3,361239.49
1545955200,2018-12-28 0:00:00,NEO/USD,7.062,8.441,6.92,8.201,3640857.27,470593.41
1545868800,2018-12-27 0:00:00,NEO/USD,7.994,8.068,6.968,7.062,2606257.72,350368.67
1545782400,2018-12-26 0:00:00,NEO/USD,7.85,8.289,7.4,7.994,3199593.65,409798.01
1545696000,2018-12-25 0:00:00,NEO/USD,8.591,8.623,7.299,7.85,2962460.7,385482.95
1545609600,2018-12-24 0:00:00,NEO/USD,7.813,9.36,7.811,8.591,7342890.89,842033.55
1545523200,2018-12-23 0:00:00,NEO/USD,7.296,8.334,7.274,7.813,5938148.05,756429.27
1545436800,2018-12-22 0:00:00,NEO/USD,7.05,7.35,6.864,7.296,1682170.74,236506.35
1545350400,2018-12-21 0:00:00,NEO/USD,7.42,7.686,6.752,7.05,3672551.89,512224.96
1545264000,2018-12-20 0:00:00,NEO/USD,6.75,7.64,6.7,7.42,4296439,591074.15
1545177600,2018-12-19 0:00:00,NEO/USD,6.977,7.5,6.74,6.75,4150829.04,578684.76
1545091200,2018-12-18 0:00:00,NEO/USD,6.691,7.021,6.446,6.977,2173689.73,325974.74
1545004800,2018-12-17 0:00:00,NEO/USD,5.792,6.93,5.78,6.691,3881595.04,603318.59
1544918400,2018-12-16 0:00:00,NEO/USD,5.725,6.197,5.695,5.792,2999088.28,501863.95
1544832000,2018-12-15 0:00:00,NEO/USD,5.712,5.835,5.5,5.725,1127020.77,199638.7
1544745600,2018-12-14 0:00:00,NEO/USD,5.799,5.92,5.556,5.712,1852770.65,324264.07
1544659200,2018-12-13 0:00:00,NEO/USD,6.133,6.18,5.681,5.799,2511983.4,422592.1
1544572800,2018-12-12 0:00:00,NEO/USD,5.874,6.574,5.825,6.133,3128151.98,505110.41
1544486400,2018-12-11 0:00:00,NEO/USD,6.211,6.3,5.762,5.874,2134489.73,357465.29
1544400000,2018-12-10 0:00:00,NEO/USD,6.46,6.551,6.009,6.211,2086688.54,333378.31
1544313600,2018-12-09 0:00:00,NEO/USD,6.084,7.09,6.07,6.46,2914012.32,447087.77
1544227200,2018-12-08 0:00:00,NEO/USD,6.169,6.715,5.651,6.084,3254383.81,530477.93
1544140800,2018-12-07 0:00:00,NEO/USD,6.025,6.44,5.465,6.169,5037437.98,847599.4
1544054400,2018-12-06 0:00:00,NEO/USD,7.033,7.35,6.02,6.025,4351504.69,640224.28
1543968000,2018-12-05 0:00:00,NEO/USD,7.689,7.689,6.88,7.033,3008280.74,416860.45
1543881600,2018-12-04 0:00:00,NEO/USD,7.409,8.176,7.06,7.689,3169727.15,413666.38
1543795200,2018-12-03 0:00:00,NEO/USD,8.056,8.116,7.22,7.409,2381171.89,312974.22
1543708800,2018-12-02 0:00:00,NEO/USD,8.254,8.645,7.913,8.056,2081823.88,254371.48
1543622400,2018-12-01 0:00:00,NEO/USD,7.748,8.5,7.532,8.254,3179728.93,394742.77
1543536000,2018-11-30 0:00:00,NEO/USD,8.505,8.647,7.512,7.748,3753740.26,471039.02
1543449600,2018-11-29 0:00:00,NEO/USD,8.438,8.989,8.08,8.505,4497563.22,533042
1543363200,2018-11-28 0:00:00,NEO/USD,7.383,8.82,7.346,8.438,6327783.3,772099.12
1543276800,2018-11-27 0:00:00,NEO/USD,7.259,7.46,6.75,7.383,2775019.24,391270.99
1543190400,2018-11-26 0:00:00,NEO/USD,7.855,8.071,6.985,7.259,5808359.73,781036.3
1543104000,2018-11-25 0:00:00,NEO/USD,7.591,8.217,6.836,7.855,8058308.9,1076342.84
1543017600,2018-11-24 0:00:00,NEO/USD,8.74,9.145,7.324,7.591,5769809.62,711442.94
1542931200,2018-11-23 0:00:00,NEO/USD,8.43,8.906,8.027,8.74,5492629.67,654449.33
1542844800,2018-11-22 0:00:00,NEO/USD,9.348,9.534,8.347,8.43,3439759.15,382224.32
1542758400,2018-11-21 0:00:00,NEO/USD,9.234,9.603,8.666,9.348,6200209.17,676799.6
1542672000,2018-11-20 0:00:00,NEO/USD,10.22,10.59,8.2,9.234,17780052.34,1915839.18
1542585600,2018-11-19 0:00:00,NEO/USD,12.68,12.68,10.05,10.22,10925994.89,995077.42
1542499200,2018-11-18 0:00:00,NEO/USD,12.58,12.84,12.48,12.68,1340369.09,105919.93
1542412800,2018-11-17 0:00:00,NEO/USD,12.89,12.89,12.47,12.58,1230219.8,97587.94
1542326400,2018-11-16 0:00:00,NEO/USD,13.24,13.34,12.63,12.89,1705622.03,131050.47
1542240000,2018-11-15 0:00:00,NEO/USD,13.85,14.01,12.24,13.24,5791160.53,443933.34
1542153600,2018-11-14 0:00:00,NEO/USD,15.59,15.6,12.51,13.85,8965886.23,648118.98
1542067200,2018-11-13 0:00:00,NEO/USD,15.94,15.94,15.51,15.59,1804125.21,114972.45
1541980800,2018-11-12 0:00:00,NEO/USD,16.25,16.35,15.68,15.94,1673005.47,105142.22
1541894400,2018-11-11 0:00:00,NEO/USD,15.96,16.33,15.46,16.25,2146276.68,135377.93
1541808000,2018-11-10 0:00:00,NEO/USD,16.01,16.37,15.91,15.96,903716.89,56025.54
1541721600,2018-11-09 0:00:00,NEO/USD,16.41,16.55,15.91,16.01,1554031.62,95941.91
1541635200,2018-11-08 0:00:00,NEO/USD,16.82,16.89,16.33,16.41,1939474.58,117293.57
1541548800,2018-11-07 0:00:00,NEO/USD,17.1,17.61,16.6,16.82,2826849.62,165531.93
1541462400,2018-11-06 0:00:00,NEO/USD,16.42,17.17,16.39,17.1,2569257.69,152357.38
1541376000,2018-11-05 0:00:00,NEO/USD,16.89,16.9,16.25,16.42,2839446.15,171625.07
1541289600,2018-11-04 0:00:00,NEO/USD,16.01,17.21,15.79,16.89,3888829.22,234903.53
1541203200,2018-11-03 0:00:00,NEO/USD,16.3,16.31,15.9,16.01,1112066.05,69229.21
1541116800,2018-11-02 0:00:00,NEO/USD,15.85,16.39,15.85,16.3,2373609.44,147072.28
1541030400,2018-11-01 0:00:00,NEO/USD,15.49,15.95,15.33,15.85,1318961.24,84498.21
1540944000,2018-10-31 0:00:00,NEO/USD,15.28,15.53,14.68,15.49,2520949.34,165944.36
1540857600,2018-10-30 0:00:00,NEO/USD,15.44,15.54,15.15,15.28,742570.98,48295.59
1540771200,2018-10-29 0:00:00,NEO/USD,16.24,16.27,15,15.44,2128219.98,136995.18
1540684800,2018-10-28 0:00:00,NEO/USD,16.11,16.31,16.11,16.24,712288.81,43881.91
1540598400,2018-10-27 0:00:00,NEO/USD,16.42,16.53,15.96,16.11,1280372.65,78906.49
1540512000,2018-10-26 0:00:00,NEO/USD,16.75,16.79,16.14,16.42,2084195.24,126808.84
1540425600,2018-10-25 0:00:00,NEO/USD,16.91,16.93,16.66,16.75,709416.08,42332.25
1540339200,2018-10-24 0:00:00,NEO/USD,16.85,17.13,16.77,16.91,1810220.46,106540.94
1540252800,2018-10-23 0:00:00,NEO/USD,17.04,17.08,16.65,16.85,1324448.67,78667.14
1540166400,2018-10-22 0:00:00,NEO/USD,16.79,17.38,16.55,17.04,2471961.08,145688.35
1540080000,2018-10-21 0:00:00,NEO/USD,16.91,17.19,16.77,16.79,1274574.67,74934.78
1539993600,2018-10-20 0:00:00,NEO/USD,16.76,17.11,16.6,16.91,1046735.6,62013.76
1539907200,2018-10-19 0:00:00,NEO/USD,16.91,17.02,16.5,16.76,1755448.98,104920.91
1539820800,2018-10-18 0:00:00,NEO/USD,17.17,18.07,16.75,16.91,6345714.93,364482.21
1539734400,2018-10-17 0:00:00,NEO/USD,16.86,17.36,16.73,17.17,3015075.9,176392.63
1539648000,2018-10-16 0:00:00,NEO/USD,16.66,17,16.41,16.86,1692172.74,101439.76
1539561600,2018-10-15 0:00:00,NEO/USD,15.84,18.89,15.52,16.66,10771385.12,630841.51
1539475200,2018-10-14 0:00:00,NEO/USD,15.98,16.55,15.7,15.84,3359257.72,207572.97
1539388800,2018-10-13 0:00:00,NEO/USD,15.71,16.14,15.7,15.98,2180237.82,136780.77
1539302400,2018-10-12 0:00:00,NEO/USD,15.52,16.25,15.26,15.71,2932217.37,184812.56
1539216000,2018-10-11 0:00:00,NEO/USD,18.28,18.34,15.4,15.52,8484936.67,513247.51
1539129600,2018-10-10 0:00:00,NEO/USD,18.35,18.4,17.83,18.28,2251692.54,124065.63
1539043200,2018-10-09 0:00:00,NEO/USD,18.55,18.58,18.06,18.35,2077036.11,113400.49
1538956800,2018-10-08 0:00:00,NEO/USD,18.23,18.9,18.11,18.55,3429797.67,184780.71
1538870400,2018-10-07 0:00:00,NEO/USD,17.95,18.29,17.92,18.23,1554349.92,85860.52
1538784000,2018-10-06 0:00:00,NEO/USD,18.22,18.7,17.76,17.95,3789531.23,208217.05
1538697600,2018-10-05 0:00:00,NEO/USD,18.01,18.3,17.78,18.22,2036003.09,113055.5
1538611200,2018-10-04 0:00:00,NEO/USD,18,18.46,17.93,18.01,1981913.27,108757.7
1538524800,2018-10-03 0:00:00,NEO/USD,18.53,18.55,17.66,18,3258017.67,181303.73
1538438400,2018-10-02 0:00:00,NEO/USD,18.72,18.94,17.95,18.53,3527383.68,190372.8
1538352000,2018-10-01 0:00:00,NEO/USD,18.97,19.18,18.19,18.72,3450015.53,185114.21
1538265600,2018-09-30 0:00:00,NEO/USD,19.21,19.37,18.38,18.97,5339338.3,282012.1
1538179200,2018-09-29 0:00:00,NEO/USD,19.27,19.46,18.36,19.21,4076856.03,215338.1
1538092800,2018-09-28 0:00:00,NEO/USD,19.03,20.67,18.72,19.27,12812248.58,654238.3
1538006400,2018-09-27 0:00:00,NEO/USD,17.79,19.37,17.49,19.03,7954751.1,429581.22
1537920000,2018-09-26 0:00:00,NEO/USD,18.18,18.73,17.41,17.79,5720997.81,316962.98
1537833600,2018-09-25 0:00:00,NEO/USD,18.45,18.46,17.08,18.18,6881634.07,390442.26
1537747200,2018-09-24 0:00:00,NEO/USD,19.56,19.67,18.1,18.45,8224504.38,437632.21
1537660800,2018-09-23 0:00:00,NEO/USD,18.85,20.8,18.53,19.56,10532005.25,532124.39
1537574400,2018-09-22 0:00:00,NEO/USD,19.86,20.26,18.38,18.85,7516762.22,395485.85
1537488000,2018-09-21 0:00:00,NEO/USD,18.22,20.36,17.56,19.86,17164538.88,907713.52
1537401600,2018-09-20 0:00:00,NEO/USD,17.12,18.67,17.05,18.22,6605640.15,374530.87
1537315200,2018-09-19 0:00:00,NEO/USD,16.89,17.61,16.23,17.12,7486336.47,441019.41
1537228800,2018-09-18 0:00:00,NEO/USD,16.58,17.55,16.29,16.89,6046232.19,357798.7
1537142400,2018-09-17 0:00:00,NEO/USD,17.99,18.37,16.18,16.58,10069032.92,585148.17
1537056000,2018-09-16 0:00:00,NEO/USD,18,18.15,17.23,17.99,4765216.06,268005.65
1536969600,2018-09-15 0:00:00,NEO/USD,17.79,18.49,17.72,18,4221798.34,232352.79
1536883200,2018-09-14 0:00:00,NEO/USD,18.22,18.77,17.62,17.79,7347894.36,405464.86
1536796800,2018-09-13 0:00:00,NEO/USD,17.66,18.78,17.53,18.22,9449628.94,519213.61
1536710400,2018-09-12 0:00:00,NEO/USD,17.75,17.8,16.15,17.66,7488809.57,440520.94
1536624000,2018-09-11 0:00:00,NEO/USD,18.51,18.8,16.9,17.75,7586053.03,428961.64
1536537600,2018-09-10 0:00:00,NEO/USD,18.42,19.04,18.15,18.51,7371310.55,396821.18
1536451200,2018-09-09 0:00:00,NEO/USD,17.88,19.43,17.45,18.42,8465549.84,457058.93
1536364800,2018-09-08 0:00:00,NEO/USD,19.52,20.18,17.63,17.88,8836352.52,468990.25
