unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1499990400,2017-07-14 0:00:00,BTC/USD,2330.1,2345.6,2138,2206.5,61806442.77,27714.62
1499904000,2017-07-13 0:00:00,BTC/USD,2375.6,2400,2293.1,2330.1,43028405.72,18394.72
1499817600,2017-07-12 0:00:00,BTC/USD,2283.8,2397,2190,2375.6,50076595.45,21636.43
1499731200,2017-07-11 0:00:00,BTC/USD,2318.3,2375,2182,2283.8,75687918.75,32962.41
1499644800,2017-07-10 0:00:00,BTC/USD,2477.9,2499.9,2236.6,2318.3,66540407.9,28034.91
1499558400,2017-07-09 0:00:00,BTC/USD,2542,2555.7,2470.8,2477.9,19575449.5,7769.32
1499472000,2017-07-08 0:00:00,BTC/USD,2479.3,2542.6,2436.1,2542,24048730.84,9684.82
1499385600,2017-07-07 0:00:00,BTC/USD,2593.2,2598.8,2447,2479.3,44219690.2,17667.53
1499299200,2017-07-06 0:00:00,BTC/USD,2598.6,2607.1,2546,2593.2,25289999.3,9808.57
1499212800,2017-07-05 0:00:00,BTC/USD,2579.9,2618.4,2477.9,2598.6,34467267.36,13512.94
1499126400,2017-07-04 0:00:00,BTC/USD,2524,2628.6,2511,2579.9,40513200.27,15727.92
1499040000,2017-07-03 0:00:00,BTC/USD,2445.1,2587.4,2416.2,2524,40442618.8,16084.42
1498953600,2017-07-02 0:00:00,BTC/USD,2346.2,2476.3,2302,2445.1,28621662.22,12019.8
1498867200,2017-07-01 0:00:00,BTC/USD,2420.6,2441,2291,2346.2,35604857.07,15052.06
1498780800,2017-06-30 0:00:00,BTC/USD,2472.4,2511.1,2404,2420.6,25634710.44,10388.17
1498694400,2017-06-29 0:00:00,BTC/USD,2518.2,2537.8,2424,2472.4,32230410.38,12942.98
1498608000,2017-06-28 0:00:00,BTC/USD,2521.2,2566.8,2403.2,2518.2,54170917.75,21810.07
1498521600,2017-06-27 0:00:00,BTC/USD,2393.6,2524,2207.8,2521.2,78678963.04,33419.14
1498435200,2017-06-26 0:00:00,BTC/USD,2483.3,2510.4,2258.7,2393.6,85985427.82,36206.56
1498348800,2017-06-25 0:00:00,BTC/USD,2502.6,2595,2368.3,2483.3,44957049.54,18107.65
1498262400,2017-06-24 0:00:00,BTC/USD,2674.9,2700,2452.87,2502.6,43047591.02,16740.55
1498176000,2017-06-23 0:00:00,BTC/USD,2672.8,2726,2652,2674.9,21864850.07,8126.1
1498089600,2017-06-22 0:00:00,BTC/USD,2624.4,2709,2554.8,2672.8,40077838,15146.45
1498003200,2017-06-21 0:00:00,BTC/USD,2715.3,2760,2572.3,2624.4,65430744.79,24496.32
1497916800,2017-06-20 0:00:00,BTC/USD,2582,2780,2568.2,2715.3,54709113.3,20362.96
1497830400,2017-06-19 0:00:00,BTC/USD,2491.4,2593.9,2480,2582,34819054.15,13698.93
1497744000,2017-06-18 0:00:00,BTC/USD,2610.1,2640,2420,2491.4,50499863.25,19960.19
1497657600,2017-06-17 0:00:00,BTC/USD,2437.5,2636.9,2368.1,2610.1,42015797.77,16601.01
1497571200,2017-06-16 0:00:00,BTC/USD,2377.5,2487,2257.8,2437.5,53476135.5,22346.98
1497484800,2017-06-15 0:00:00,BTC/USD,2394.3,2455,2046,2377.5,125760671.7,55738.49
1497398400,2017-06-14 0:00:00,BTC/USD,2677.1,2722.42,2280,2394.3,86803512.1,34620.23
1497312000,2017-06-13 0:00:00,BTC/USD,2569.6,2730,2528.1,2677.1,61324391.04,23124.31
1497225600,2017-06-12 0:00:00,BTC/USD,2941.8,2962.2,2284.4,2569.6,126451791.7,48257.14
1497139200,2017-06-11 0:00:00,BTC/USD,2806,3003,2793.4,2941.8,54954570.92,18980.55
1497052800,2017-06-10 0:00:00,BTC/USD,2809,2890.5,2711.1,2806,45562093.73,16126.08
1496966400,2017-06-09 0:00:00,BTC/USD,2781.5,2849.8,2763.9,2809,26702274.88,9494.04
1496880000,2017-06-08 0:00:00,BTC/USD,2644,2789.5,2527,2781.5,45639701.26,16924.65
1496793600,2017-06-07 0:00:00,BTC/USD,2844.6,2850,2600.1,2644,60330076.07,22050.98
1496707200,2017-06-06 0:00:00,BTC/USD,2636.9,2899.7,2620,2844.6,118717043,42628.89
1496620800,2017-06-05 0:00:00,BTC/USD,2488.2,2649.5,2480,2636.9,39246152.92,15369.56
1496534400,2017-06-04 0:00:00,BTC/USD,2461,2498,2365,2488.2,28995793.57,11832.73
1496448000,2017-06-03 0:00:00,BTC/USD,2405.9,2481.2,2347.6,2461,26001174.91,10732.24
1496361600,2017-06-02 0:00:00,BTC/USD,2312,2408,2262.8,2405.9,29204914.55,12520.42
1496275200,2017-06-01 0:00:00,BTC/USD,2191.83,2368.2,2187.3,2312,43379108.76,18938.92
1496188800,2017-05-31 0:00:00,BTC/USD,2146.7,2241,2000,2191.83,45320695.64,21188.95
1496102400,2017-05-30 0:00:00,BTC/USD,2207.4,2265,2080.1,2146.7,46720034.03,21397.71
1496016000,2017-05-29 0:00:00,BTC/USD,2056.9,2249.8,1990,2207.4,35279361.31,16447.94
1495929600,2017-05-28 0:00:00,BTC/USD,1980.2,2194.4,1950,2056.9,53060925.48,25725.32
1495843200,2017-05-27 0:00:00,BTC/USD,2125.9,2210.8,1810,1980.2,92267027.05,46977.32
1495756800,2017-05-26 0:00:00,BTC/USD,2268.1,2477,2007,2125.9,89238004.69,39589.38
1495670400,2017-05-25 0:00:00,BTC/USD,2395.5,2690,2141.1,2268.1,134699209.6,55066.65
1495584000,2017-05-24 0:00:00,BTC/USD,2249.6,2444.9,2246.1,2395.5,69164293.42,29488.9
1495497600,2017-05-23 0:00:00,BTC/USD,2087.3,2264.2,2060,2249.6,49090411.42,22490.66
1495411200,2017-05-22 0:00:00,BTC/USD,2026.6,2222.2,1978,2087.3,121940867.4,57087.49
1495324800,2017-05-21 0:00:00,BTC/USD,2059.3,2099.1,2000.1,2026.6,35166623.04,17183.56
1495238400,2017-05-20 0:00:00,BTC/USD,1966.5,2072.2,1962.9,2059.3,43456944.32,21664.61
1495152000,2017-05-19 0:00:00,BTC/USD,1941.5,2000,1925,1966.5,45110082.63,22976.27
1495065600,2017-05-18 0:00:00,BTC/USD,1870,1954.6,1861,1941.5,24536188.7,12882.35
1494979200,2017-05-17 0:00:00,BTC/USD,1786.2,1894,1766.3,1870,29297180.18,15858.08
1494892800,2017-05-16 0:00:00,BTC/USD,1772,1795.1,1728,1786.2,17346187.37,9817.99
1494806400,2017-05-15 0:00:00,BTC/USD,1827.3,1830.4,1719,1772,27693607.32,15716.65
1494720000,2017-05-14 0:00:00,BTC/USD,1819.5,1852.4,1775.2,1827.3,20586472.38,11318.56
1494633600,2017-05-13 0:00:00,BTC/USD,1735,1825,1666,1819.5,28681202.38,16510.67
1494547200,2017-05-12 0:00:00,BTC/USD,1853.9,1864.8,1700.2,1735,37990316.93,21271.8
1494460800,2017-05-11 0:00:00,BTC/USD,1796.9,1908.1,1763.6,1853.9,45068615.33,24302.32
1494374400,2017-05-10 0:00:00,BTC/USD,1760,1817.4,1722.3,1796.9,32949846.13,18588.64
1494288000,2017-05-09 0:00:00,BTC/USD,1703.5,1815,1695.1,1760,54756178.46,31178.26
1494201600,2017-05-08 0:00:00,BTC/USD,1619.9,1715,1618.9,1703.5,33262962.36,19871.59
1494115200,2017-05-07 0:00:00,BTC/USD,1597,1632.5,1575.1,1619.9,22162927.54,13865.14
1494028800,2017-05-06 0:00:00,BTC/USD,1545.1,1605.1,1540.1,1597,22074695.27,13997.28
1493942400,2017-05-05 0:00:00,BTC/USD,1607.1,1665.9,1505,1545.1,51871512.19,32597.91
1493856000,2017-05-04 0:00:00,BTC/USD,1619,1702,1519,1607.1,50799377.35,31378.22
1493769600,2017-05-03 0:00:00,BTC/USD,1558.5,1627,1541.9,1619,26980775.65,17056.26
1493683200,2017-05-02 0:00:00,BTC/USD,1533,1604.6,1473,1558.5,25884018.09,16659.38
1493596800,2017-05-01 0:00:00,BTC/USD,1435,1560,1432,1533,33375127.11,22279.94
1493510400,2017-04-30 0:00:00,BTC/USD,1423.6,1443.7,1400.1,1435,12101098.5,8510.98
1493424000,2017-04-29 0:00:00,BTC/USD,1415.6,1439.5,1400.1,1423.6,12431449.26,8763.05
1493337600,2017-04-28 0:00:00,BTC/USD,1440.3,1447,1366,1415.6,19644622.65,13986.09
1493251200,2017-04-27 0:00:00,BTC/USD,1400,1449.7,1392.5,1440.3,14759655.17,10387.16
1493164800,2017-04-26 0:00:00,BTC/USD,1371.1,1411.7,1362.3,1400,16251969.47,11690.18
1493078400,2017-04-25 0:00:00,BTC/USD,1345,1378.5,1342.1,1371.1,11238296.76,8266.18
1492992000,2017-04-24 0:00:00,BTC/USD,1355.2,1359.6,1325,1345,10609092.33,7911.37
1492905600,2017-04-23 0:00:00,BTC/USD,1346.4,1359,1336,1355.2,10409002.74,7736.11
1492819200,2017-04-22 0:00:00,BTC/USD,1327.1,1354.9,1290,1346.4,16346753,12356.73
1492732800,2017-04-21 0:00:00,BTC/USD,1308.5,1333.1,1307,1327.1,10505552.47,7956.95
1492646400,2017-04-20 0:00:00,BTC/USD,1260.5,1326.9,1259.9,1308.5,19984616.58,15456.63
1492560000,2017-04-19 0:00:00,BTC/USD,1265.4,1272,1254.3,1260.5,9579217.64,7583.27
1492473600,2017-04-18 0:00:00,BTC/USD,1240,1274.8,1237,1265.4,20275874.84,16097.61
1492387200,2017-04-17 0:00:00,BTC/USD,1212,1247,1202,1240,18622067.58,15141.77
1492300800,2017-04-16 0:00:00,BTC/USD,1193.3,1217.6,1190.1,1212,5433654.57,4499.8
1492214400,2017-04-15 0:00:00,BTC/USD,1206.8,1215,1190,1193.3,11015585.81,9138.41
1492128000,2017-04-14 0:00:00,BTC/USD,1187,1219.2,1184,1206.8,14810285.97,12297.2
1492041600,2017-04-13 0:00:00,BTC/USD,1227.4,1235.3,1163.3,1187,22817952.66,19110.96
1491955200,2017-04-12 0:00:00,BTC/USD,1235.6,1244.3,1221,1227.4,14759175.55,11999.5
1491868800,2017-04-11 0:00:00,BTC/USD,1220.3,1244.7,1209.1,1235.6,11720426.44,9545.31
1491782400,2017-04-10 0:00:00,BTC/USD,1215.9,1229.9,1208,1220.3,14035299.26,11517.74
1491696000,2017-04-09 0:00:00,BTC/USD,1188.1,1226.9,1179.4,1215.9,19667411.36,16309.01
1491609600,2017-04-08 0:00:00,BTC/USD,1196.6,1202.9,1171,1188.1,13067156.74,10989.02
1491523200,2017-04-07 0:00:00,BTC/USD,1191.5,1209,1176.7,1196.6,24400444.04,20433.2
1491436800,2017-04-06 0:00:00,BTC/USD,1140.4,1206.4,1140.3,1191.5,37339324.84,31794.65
1491350400,2017-04-05 0:00:00,BTC/USD,1145.8,1146.7,1111.2,1140.4,25406760.05,22510.11
1491264000,2017-04-04 0:00:00,BTC/USD,1150.1,1165.6,1124,1145.8,24188739.21,21145.77
1491177600,2017-04-03 0:00:00,BTC/USD,1107.5,1159.9,1107.5,1150.1,34513229.49,30302.45
1491091200,2017-04-02 0:00:00,BTC/USD,1093.5,1118.2,1080.9,1107.5,22435521.05,20369.3
1491004800,2017-04-01 0:00:00,BTC/USD,1081.5,1106.9,1070,1093.5,18440048.86,16953.81
1490918400,2017-03-31 0:00:00,BTC/USD,1041.2,1089.4,1035,1081.5,29174843.35,27459.61
1490832000,2017-03-30 0:00:00,BTC/USD,1041.8,1053.5,1021.2,1041.2,25605061.88,24746.81
1490745600,2017-03-29 0:00:00,BTC/USD,1044.7,1059,1008.5,1041.8,23084270.85,22301.89
1490659200,2017-03-28 0:00:00,BTC/USD,1042.7,1068.9,1016.2,1044.7,26313485.18,25220.46
1490572800,2017-03-27 0:00:00,BTC/USD,968.9,1046.9,960.1,1042.7,32244772.04,31886.1
1490486400,2017-03-26 0:00:00,BTC/USD,972.17,1006,950.1,968.9,32316600.16,33195.11
1490400000,2017-03-25 0:00:00,BTC/USD,942.13,981,888.2,972.17,42792746.73,45924.28
1490313600,2017-03-24 0:00:00,BTC/USD,1032.7,1034.6,928,942.13,42338719.65,43350.36
1490227200,2017-03-23 0:00:00,BTC/USD,1039.1,1055,1018,1032.7,20037335.53,19283.92
1490140800,2017-03-22 0:00:00,BTC/USD,1115.9,1116,985.55,1039.1,42990868.14,41239.79
1490054400,2017-03-21 0:00:00,BTC/USD,1040.5,1122.3,1039,1115.9,36344220.97,33381.35
1489968000,2017-03-20 0:00:00,BTC/USD,1016.5,1054.2,1011,1040.5,21212069.7,20484.88
1489881600,2017-03-19 0:00:00,BTC/USD,971.5,1059,969.4,1016.5,40991432.89,40435.31
1489795200,2017-03-18 0:00:00,BTC/USD,1070.4,1097.9,935.11,971.5,87475913.86,87255.4
1489708800,2017-03-17 0:00:00,BTC/USD,1168.6,1169.8,1065,1070.4,66236411.01,59061.2
1489622400,2017-03-16 0:00:00,BTC/USD,1256.1,1259.7,1132.5,1168.6,61493975.27,51338.7
1489536000,2017-03-15 0:00:00,BTC/USD,1245,1263.9,1241,1256.1,17720357.95,14153.19
1489449600,2017-03-14 0:00:00,BTC/USD,1238.5,1258.8,1218.9,1245,16837507.4,13549.92
1489363200,2017-03-13 0:00:00,BTC/USD,1224.4,1247.3,1206.7,1238.5,21246366.91,17282.94
1489276800,2017-03-12 0:00:00,BTC/USD,1172.4,1232.7,1166.8,1224.4,16371340.63,13629.31
1489190400,2017-03-11 0:00:00,BTC/USD,1115.4,1196.6,1101.2,1172.4,27539084.24,23699.4
1489104000,2017-03-10 0:00:00,BTC/USD,1190.4,1338.7,958.5,1115.4,66675093.83,56612.42
1489017600,2017-03-09 0:00:00,BTC/USD,1150,1207.6,1136,1190.4,22985798.25,19542.81
1488931200,2017-03-08 0:00:00,BTC/USD,1232.4,1243.6,1142.2,1150,41164704.13,34649.53
1488844800,2017-03-07 0:00:00,BTC/USD,1279.2,1282,1185,1232.4,35444302.78,28634.69
1488758400,2017-03-06 0:00:00,BTC/USD,1278.4,1287.8,1268,1279.2,10069995.03,7875.3
1488672000,2017-03-05 0:00:00,BTC/USD,1267.8,1279.9,1245,1278.4,8495853.37,6711.15
1488585600,2017-03-04 0:00:00,BTC/USD,1289.2,1291.9,1240,1267.8,14131545.81,11156.61
1488499200,2017-03-03 0:00:00,BTC/USD,1258,1294.9,1256.2,1289.2,20748814.46,16223.73
1488412800,2017-03-02 0:00:00,BTC/USD,1233.2,1285.9,1212,1258,26536494.73,21274.82
1488326400,2017-03-01 0:00:00,BTC/USD,1189.1,1236.4,1186,1233.2,20165589.45,16589.62
1488240000,2017-02-28 0:00:00,BTC/USD,1195.5,1216,1176.6,1189.1,16251499.88,13608.74
1488153600,2017-02-27 0:00:00,BTC/USD,1178.3,1204,1170,1195.5,10391542.37,8751.5
1488067200,2017-02-26 0:00:00,BTC/USD,1153,1186.1,1130.7,1178.3,9938097.01,8531.3
1487980800,2017-02-25 0:00:00,BTC/USD,1185.4,1189.9,1131.3,1153,14486484.76,12540.19
1487894400,2017-02-24 0:00:00,BTC/USD,1189.8,1222.4,1110,1185.4,38169142.89,32348.11
1487808000,2017-02-23 0:00:00,BTC/USD,1125.5,1197,1116.5,1189.8,22159225.71,19114.57
1487721600,2017-02-22 0:00:00,BTC/USD,1129.6,1140,1106.4,1125.5,11026375.97,9807.18
1487635200,2017-02-21 0:00:00,BTC/USD,1091.2,1134,1085,1129.6,20601253.56,18565.39
1487548800,2017-02-20 0:00:00,BTC/USD,1056.2,1110,1040.1,1091.2,8176376.26,7640.54
1487462400,2017-02-19 0:00:00,BTC/USD,1059.8,1066,1045,1056.2,5030002.75,4765.98
1487376000,2017-02-18 0:00:00,BTC/USD,1056.2,1071.1,1053.1,1059.8,5858277.52,5505.34
1487289600,2017-02-17 0:00:00,BTC/USD,1038.5,1067.4,1033.2,1056.2,11691304.5,11115.68
1487203200,2017-02-16 0:00:00,BTC/USD,1013.9,1045.8,1013.9,1038.5,8988965.55,8707.86
1487116800,2017-02-15 0:00:00,BTC/USD,1013.8,1018.2,1002.3,1013.9,4080423.01,4036.46
1487030400,2017-02-14 0:00:00,BTC/USD,996.83,1019,988.6,1013.1,9550601.55,9476.04
1486944000,2017-02-13 0:00:00,BTC/USD,996.46,1004.7,974.22,995.69,7264029.42,7339.07
1486857600,2017-02-12 0:00:00,BTC/USD,1000.5,1005.4,992.33,996.01,3472392.39,3480.13
1486771200,2017-02-11 0:00:00,BTC/USD,993.5,1009,984.01,1002.8,7455668.53,7451.37
1486684800,2017-02-10 0:00:00,BTC/USD,988,1002,949.36,994.79,17500537.07,17979.64
1486598400,2017-02-09 0:00:00,BTC/USD,1053.4,1078,936.34,980,42679181.37,42868.34
1486512000,2017-02-08 0:00:00,BTC/USD,1056.4,1068.2,1007.1,1055,18758915.89,17941.52
1486425600,2017-02-07 0:00:00,BTC/USD,1022.3,1055,1021.7,1053.6,11266504.53,10798.44
1486339200,2017-02-06 0:00:00,BTC/USD,1007.5,1026.3,1007.5,1023,7179731.27,7042.02
1486252800,2017-02-05 0:00:00,BTC/USD,1030.1,1033,995.1,1010,9839573.86,9699.74
1486166400,2017-02-04 0:00:00,BTC/USD,1018.8,1040,1001.6,1031.8,10996257.41,10742.86
1486080000,2017-02-03 0:00:00,BTC/USD,1005.7,1020.5,986.11,1013,14909121.69,14772.11
1485993600,2017-02-02 0:00:00,BTC/USD,985.97,1010.5,970.1,1006.5,13574833.24,13657.81
1485907200,2017-02-01 0:00:00,BTC/USD,966.19,985,960.1,984.01,9123887.74,9400.31
1485820800,2017-01-31 0:00:00,BTC/USD,917.3,969.4,916.93,968.42,13686424.05,14406.69
1485734400,2017-01-30 0:00:00,BTC/USD,911.01,920.87,910.01,919.11,2451141.67,2671.63
1485648000,2017-01-29 0:00:00,BTC/USD,919.53,922.99,910.72,912.99,2066392.58,2252.86
1485561600,2017-01-28 0:00:00,BTC/USD,916.37,923.99,915.01,919.14,2795500.51,3040.76
1485475200,2017-01-27 0:00:00,BTC/USD,916.01,922.16,905.05,916.37,6929366.59,7567.15
1485388800,2017-01-26 0:00:00,BTC/USD,898.21,917.64,893.49,915.98,6059441.02,6675.93
1485302400,2017-01-25 0:00:00,BTC/USD,887.66,899.61,884.2,893.19,7768262.04,8709.61
1485216000,2017-01-24 0:00:00,BTC/USD,894.29,927.34,887.5,892.11,12551703.45,13892.71
1485129600,2017-01-23 0:00:00,BTC/USD,924.07,928.82,910.01,919,7056920.61,7671.57
1485043200,2017-01-22 0:00:00,BTC/USD,925.7,939.8,892,917.12,13624445.01,14843.05
1484956800,2017-01-21 0:00:00,BTC/USD,894.47,931.01,893.89,924.28,8961827.67,9754.04
1484870400,2017-01-20 0:00:00,BTC/USD,901.7,904.85,883.06,893.51,6875233.15,7669.49
1484784000,2017-01-19 0:00:00,BTC/USD,892.49,910.03,883.55,899.97,10162566.97,11342.3
1484697600,2017-01-18 0:00:00,BTC/USD,906.4,913.85,847.23,876.5,14598995.22,16596.61
1484611200,2017-01-17 0:00:00,BTC/USD,830.98,910.8,828,904.1,19180739.03,21795.91
1484524800,2017-01-16 0:00:00,BTC/USD,820.3,837.89,813.94,829.47,5024260.93,6079.14
1484438400,2017-01-15 0:00:00,BTC/USD,820.02,822.98,805.03,821.15,3598559.21,4417.07
1484352000,2017-01-14 0:00:00,BTC/USD,833.37,838.54,800.03,816.63,7861314.23,9547.12
1484265600,2017-01-13 0:00:00,BTC/USD,814.8,832.39,775.61,825.89,18592012.31,23023.94
1484179200,2017-01-12 0:00:00,BTC/USD,748.34,831.18,740.2,814.8,19261550.83,24502.69
1484092800,2017-01-11 0:00:00,BTC/USD,908.89,923.66,760,786.44,36951421.76,44820.92
1484006400,2017-01-10 0:00:00,BTC/USD,902.01,918,895.48,909.51,8766481.46,9652.63
1483920000,2017-01-09 0:00:00,BTC/USD,914.78,914.9,875,906.25,12321576.78,13765.25
1483833600,2017-01-08 0:00:00,BTC/USD,905.2,943.6,890,907.19,22020064.38,23992.48
1483747200,2017-01-07 0:00:00,BTC/USD,896.9,911.09,815,899.87,26423271.54,30463.8
1483660800,2017-01-06 0:00:00,BTC/USD,1003.9,1025,871,892.72,45814192.85,49640.17
1483574400,2017-01-05 0:00:00,BTC/USD,1128.8,1166,851,988.1,70871745.44,69349.58
1483488000,2017-01-04 0:00:00,BTC/USD,1038.9,1150,1036.4,1137.3,53619868.88,48895.2
1483401600,2017-01-03 0:00:00,BTC/USD,1020.7,1038.7,1013.5,1038.6,12223004.43,11933.65
1483315200,2017-01-02 0:00:00,BTC/USD,998.01,1035,994.1,1020,19527038.58,19162.22
1483228800,2017-01-01 0:00:00,BTC/USD,965.03,1006.5,961.26,1000,11936275.58,12067.43
1483142400,2016-12-31 0:00:00,BTC/USD,960.25,967.99,945.01,965.06,6221828.54,6507.53
1483056000,2016-12-30 0:00:00,BTC/USD,970,971,929.5,960.04,16597068.3,17451.89
1482969600,2016-12-29 0:00:00,BTC/USD,977.41,983,945,976.5,19266878.36,19891.9
1482883200,2016-12-28 0:00:00,BTC/USD,943.14,983,940,982.99,17988450.26,18747.03
1482796800,2016-12-27 0:00:00,BTC/USD,905.68,940,903.51,929.87,8007783.28,8627.88
1482710400,2016-12-26 0:00:00,BTC/USD,903.53,920,894.21,907.71,9827247.08,10835.49
1482624000,2016-12-25 0:00:00,BTC/USD,893.67,904.55,858.62,899.15,9919489.48,11292.61
1482537600,2016-12-24 0:00:00,BTC/USD,919.5,919.99,882.53,893.02,6141697.35,6807.15
1482451200,2016-12-23 0:00:00,BTC/USD,859.19,920,859.09,914.36,21424037.76,23867.29
1482364800,2016-12-22 0:00:00,BTC/USD,830,874,828.35,860.02,12023333.04,14034.74
1482278400,2016-12-21 0:00:00,BTC/USD,796.27,828.69,796.27,825.99,11058236.97,13546.39
1482192000,2016-12-20 0:00:00,BTC/USD,790.67,802,787.86,801.42,4831047.02,6089.73
1482105600,2016-12-19 0:00:00,BTC/USD,790.13,792.27,787.75,791.07,1557918.92,1971.55
1482019200,2016-12-18 0:00:00,BTC/USD,790.99,792.8,784.36,790.32,1641743.23,2080.48
1481932800,2016-12-17 0:00:00,BTC/USD,784.47,793,782.93,790.99,4418937.47,5598.39
1481846400,2016-12-16 0:00:00,BTC/USD,777.79,785.06,775.85,784.08,3563603.38,4557.82
1481760000,2016-12-15 0:00:00,BTC/USD,775.08,780.12,775.08,777.31,2404366.75,3091.04
1481673600,2016-12-14 0:00:00,BTC/USD,776.16,781.16,771.15,774.5,2763541.43,3555.55
1481587200,2016-12-13 0:00:00,BTC/USD,778,788.87,762.89,779.63,4275048.88,5494.92
1481500800,2016-12-12 0:00:00,BTC/USD,770.21,785,770.21,778,5169955.74,6648.83
1481414400,2016-12-11 0:00:00,BTC/USD,773.71,773.71,761.84,768.32,2779261.55,3626.83
1481328000,2016-12-10 0:00:00,BTC/USD,770.03,777.77,770.03,773.35,2291986.43,2961.21
1481241600,2016-12-09 0:00:00,BTC/USD,767.2,772.72,765,770.5,2732458.36,3552.53
1481155200,2016-12-08 0:00:00,BTC/USD,765.01,773.2,762.66,768.08,3555555.05,4629.65
1481068800,2016-12-07 0:00:00,BTC/USD,756.97,774.92,746.16,767.4,7965566.12,10417.69
1480982400,2016-12-06 0:00:00,BTC/USD,752.51,758.5,750.88,756.81,3960046.65,5242.79
1480896000,2016-12-05 0:00:00,BTC/USD,767.84,768.97,744.59,752.55,7432119.1,9868.74
1480809600,2016-12-04 0:00:00,BTC/USD,764.27,769.99,758.82,767.85,3045714.4,3985.15
1480723200,2016-12-03 0:00:00,BTC/USD,774.6,774.6,755.98,764.41,4295061.63,5615.49
1480636800,2016-12-02 0:00:00,BTC/USD,755.43,779.21,755.37,774.01,10098599.97,13117.28
1480550400,2016-12-01 0:00:00,BTC/USD,740,756,739.2,754.49,9966197.7,13284.58
1480464000,2016-11-30 0:00:00,BTC/USD,730.72,743.14,728.98,740,3995889.49,5415.17
1480377600,2016-11-29 0:00:00,BTC/USD,731.99,734.89,728.68,730.66,4091589.55,5589.42
1480291200,2016-11-28 0:00:00,BTC/USD,725.76,734.99,725.68,731.74,3012659.82,4119.76
1480204800,2016-11-27 0:00:00,BTC/USD,731.26,736.19,722.51,722.83,2442728.77,3346.96
1480118400,2016-11-26 0:00:00,BTC/USD,740.42,741.12,720,731.99,3341647.32,4569.84
1480032000,2016-11-25 0:00:00,BTC/USD,736.62,741.12,730,740.42,2838940.68,3868.18
1479945600,2016-11-24 0:00:00,BTC/USD,742.4,744.32,727.61,737.33,4414149.43,5998.68
1479859200,2016-11-23 0:00:00,BTC/USD,750.4,750.4,730.79,740,4091687.43,5522.58
1479772800,2016-11-22 0:00:00,BTC/USD,739,753.91,733.25,747.96,7030683.66,9448.73
1479686400,2016-11-21 0:00:00,BTC/USD,729.99,740.6,728.08,738.78,5178002.71,7035.6
1479600000,2016-11-20 0:00:00,BTC/USD,752.04,757,711.16,729.79,10181087.49,13885.32
1479513600,2016-11-19 0:00:00,BTC/USD,753.97,759.99,740,753.38,4217587.41,5614.24
1479427200,2016-11-18 0:00:00,BTC/USD,738.46,759.89,734.5,751.34,4921510.26,6569.83
1479340800,2016-11-17 0:00:00,BTC/USD,746.3,763.85,735,739.99,10760816.71,14378.61
1479254400,2016-11-16 0:00:00,BTC/USD,711.02,747.49,710,744.98,12831301.18,17513.11
1479168000,2016-11-15 0:00:00,BTC/USD,705.01,720.05,705.01,712.18,5689605.52,7967.45
1479081600,2016-11-14 0:00:00,BTC/USD,703.97,709.91,698.76,705.01,4121433.86,5859.33
1478995200,2016-11-13 0:00:00,BTC/USD,703.4,706.47,687.6,703.97,5994772.12,8611.97
1478908800,2016-11-12 0:00:00,BTC/USD,714.8,716.99,700.1,703.8,4382945.13,6192.79
1478822400,2016-11-11 0:00:00,BTC/USD,714.87,719.37,712.03,714.8,3278768.94,4581.9
1478736000,2016-11-10 0:00:00,BTC/USD,724.39,725,709.13,714.87,3112144.34,4350.98
1478649600,2016-11-09 0:00:00,BTC/USD,714.01,743.06,708.5,723.85,11469224.85,15725.93
1478563200,2016-11-08 0:00:00,BTC/USD,704.78,717.99,703,714.01,6460637.84,9071.32
1478476800,2016-11-07 0:00:00,BTC/USD,712.71,712.71,700.02,707.84,2581469.17,3657.44
1478390400,2016-11-06 0:00:00,BTC/USD,709.23,721.61,700.01,713.01,4932171.51,6925.85
1478304000,2016-11-05 0:00:00,BTC/USD,706.83,713.88,700.82,708.39,4199214.57,5932.25
1478217600,2016-11-04 0:00:00,BTC/USD,696.91,710.9,687.01,708.44,9788092.9,13970.17
1478131200,2016-11-03 0:00:00,BTC/USD,747.18,753.65,676,690.07,19474723.44,26985.78
1478044800,2016-11-02 0:00:00,BTC/USD,731.41,739.95,723.59,737.89,6133423.06,8390.26
1477958400,2016-11-01 0:00:00,BTC/USD,701.6,746.55,701.39,734.15,16244648.75,22228.83
1477872000,2016-10-31 0:00:00,BTC/USD,701.74,709,687.6,701.9,6037646.6,8616.83
1477785600,2016-10-30 0:00:00,BTC/USD,706.03,716.66,696.96,701.74,7872202.15,11138.49
1477699200,2016-10-29 0:00:00,BTC/USD,692.92,724,692.29,719.88,10379135.59,14617.19
1477612800,2016-10-28 0:00:00,BTC/USD,686,695.34,681.08,692.76,6988256.81,10135.92
1477526400,2016-10-27 0:00:00,BTC/USD,678.7,690.92,676.69,686,8653445.54,12640.25
1477440000,2016-10-26 0:00:00,BTC/USD,659.32,685.84,659.32,678.03,7713750.03,11463.18
1477353600,2016-10-25 0:00:00,BTC/USD,654.64,670,652.6,656.14,3319347.54,5027.14
1477267200,2016-10-24 0:00:00,BTC/USD,658,659.41,654.01,655.03,3700418.96,5642.4
1477180800,2016-10-23 0:00:00,BTC/USD,670.7,670.88,656.04,657.27,3524901.53,5326.15
